index,Tweet,tag
1227,pl do not propagate this mass murderer of hindus and muslims as father of nation .  no father of nation ever wanted to sleep with rabindaranath tagores female family member .  bloody old hag even when kasturba gandhi is alive he wanted to marriage the nice of tagor,1
1228,ek baar mere wrestling stickers chura liye the mere best friend ne .  fir ek din uski book ke andar mile .  . :p,1
1229,# . :aubig black leather camera case bag pouch case with strap for olympus om-d omd em5 e-m5 cyber monday deals http/URL,0
1230,64 in 1 leke aata .  .  . usme sab milte,1
1231,"game k mamle  , me top .  .  .  padhai me phussssss",1
1232,guddu bohut vulgar ho gaya hain .  .  .  .  .  .  ;),1
1233,yeh bahut buri baat hai,1
1234,aur kuch news nahi tha,0
1235,% of joe pa masks at penn state sat ?  or will psu by allow then in the stadium ?  is it bad to wear it ?  @someUSER,0
1236,"oh this post has so many pop culture references of me growing up - mungeri lal ke haseen sapne ,  l power of contra being worse thing ever ,  30 life in contra .  i wish they also talked about -1 ,  -2 stages of super mario",0
1237,chalk lana yaad aa gaya,0
1238,boondi k ladoo vala din :p,0
1239,"ye daulat bhi le lo ye shauhrat bhi le lo ,  bhale chheen lo mujhse meri jawani magar mujhko lauta do wo bachpan ka sawan ,  wo kagaz ki kashti ,  wo barish ka paani . ",1
1240,dharmavijaysinh rathod the reason not to watch indo pak clash with family :p,1
1241,shaan har vaqt guddu ke ghar kyun pada rehta hey ?  isko tindey ki sabzi bahut achi lagti hey kya ? ,0
1242,"taking a litre of fizzy ,  flavoured water to bed tonight ,  super sunday is gonna result in a mouth like ghandi's flip flop !  #gacky #rank #beer",0
1243,ryan's going to amsterdam tomorrow :( wahhh but who the fuck even goes there,1
1244,"nayi lani pdti thi .  .  . mario , contra , road fighter etc :d :)",0
1245,ab se cricket se sanyaas for few years .  . ,1
1246,india se panga mat lena,1
1247,we use to b rich d day we used to get 20rs .  .  20rs mein to cosco ki ball aa jati thi .  . ,1
1248,are anna kyun is umar me apni fajihat karwa rahe ho bakwas kar ke .  . bhagwan ke bhajan dharo .  . ya ak ki tarah dharne par beth jao .  . tumhari aur ak ki nautanki ko ab jyadatar janta support nahin karegi .  .  . han kuch aapie jarur hain is duniya me jo ak ko bhagwan mante hain,1
1249,wow my last rt .  it's only been 4 years since verm's arrival .  he's now captain and will make his 100th start for afc on sat .  time flies . ,1
1250,@someUSER well tomorrow you have to share a bed with ash .  .  .  .  .  .  .  .  .  .  .  .  . i dont really know what is worse !  ! ,1
1251,"rvp shit on afc by moving to mufc ,  yet served them brilliantly over 8 years ,  will the fans give him shit on saturday ?  #cantwaittofindout ! ",0
1252,"maine sarre project ab tak khud banaye hai ,  mera parents ne kabhi bhi koi physical help nai ki hai bs paise deke help ki hai baki sari mehnat or dimag muje khud he lagana padta tha  !  :/ intellegent humesa apna kaam khud he karte hai ;) jaise mai",1
1253,usko aur kisi cheez ne matlab nahi hota hahahahaha lol :d :d,1
1254,estou ouvindo brown eyes live @ friday show with jonathan ross - lady gaga http/URL via @someUSER,0
1255,mechanical me toh fir bhi chance hai aur engineers ka kya hoga  .  .  .  .  .  . ,1
1256,the dance parties at the boys and girls club are the closest i've been to clubbing .  and some of the 4th grade girls can dance better than me,1
1257,narendra modi is the best pm of india .  .  . ,1
1258,friday night in &amp; 'the notebook' is on .  .  better get the tissues ready !  #lovestory #noah&amp;ali #tears,1
1259,mohamed nasheed's press brief about coni report - 31 aug 2012: http/URL via @someUSER,0
1260,mere b sare school k model papa bnate the,0
1261,hum natural acting kerte the .  .  . no one guess even ;) :p,0
1262,going to see kendrick lamar with @someUSER in jan :d,1
1263,"garbage bin tu dil jeet leta hai yaar ,  emotional kar diya",1
1264,pata nahi kya zaroorat thi retire hone ki chahe test match ho ya kuch bhi .  .  abhi to bahut kuch karna hai inko .  .  thanks a lot captain cool for keeping us entertained  .  .  . ,1
1265,o .  .  .  bc .  .  .  .  bhai purani saari yadein taaza karr di rofl !  ! ,1
1266,"tomorrow .  .  . walmart ,  target ,  walgreens ,  cvs ,  kroger ,  whoever .  . i'm coming for that discounted candy .  .  . be ready for it ;)",1
1267,awesome .  .  sharma ji ka launda .  .  lol .  .  pankaj khangar,1
1268,wrong number hai baba ramdav,1
1269,aadhi chalk lata toh phir se guddu ko class se nikalne ka mauka milta :d,0
1270,"if you have a clue know who this guy is  ,  tell us  ,  we have been trying to find out too  .  .  . ",0
1271,give yourself time not some time but a lot of time  .  it'll be okay  .  time is best medicine,1
1272,mario (y) :/ :/ 8level,1
1273,arsenal ladies are 0-0 at ht with ffc turbine potsdam in their women's champions league last 16 1st leg clash at borehamwood .  #wucl,0
1274,@someUSER qeii in woolwich .  only 20 mins from home .  :) my sister becky is going to come and stay sat-mon i think . ,0
1275,@someUSER @someUSER well aren't you good !  happy anniversary .  may many owls serenade you with ricky martin songs . ,1
1276,dhoni ni hakalpti karo,1
1277,inshallha . allha aap ko kamyaab kara gaya . ,1
1278,"dont be so sure  .  for all you know  ,  his webcam may be on and you may be famous on youtube already  ! ",1
1279,@someUSER hey sue .  so excited to see you at wppi u tomorrow .  we're coming don canada and would love to buy you a drink .  @someUSER,1
1280,guddu bbhut sharati ho gaya h,1
1281,muse on jonathan ross brilliant .  we have some exciting news about muse to announce monday from gotham records,1
1282,post kam telebrand ka add lag raha hai pehle mai bhut pareshaan tha meri koi gf nhi par bhut chahat thi fir maine banai fake id aur mai ab bhut khush hu -_-,1
1283,great comment anna hajare,1
1284,already fixed by bb8 b'coz gautam gulati is best friend h arpita khan ka so !  ! ,1
1285,nadal at the parc des princes this saturday ! : big news !  rafael nadal accepted the invitation of paris saint-germ .  .  .  http/URL,1
1286,sunday is turning out to be the day when i play temple run .  social life is a joke only .  forever alone lvl 100000000 . ,1
1287,kachua sir weekend par gaye hain kya ? ,0
1288,aaj ladkia comment nahi karegi .  .  guddu ki gully khadi hai kaise aayega,0
1289,prestige issue ho gaya guddu ke liye,1
1290,kitni bhi andhi ayi aap ki imandari ko koi ukhaad na paya . ,1
1291,"iran army monitoring all ships in gulf: tehran ,  oct 28: a senior commander of the islamic revolution guard corps .  .  .  http/URL",0
1292,@someUSER well i figured out that you have to get on the computer to make a league .  the boys will have to help us tomorrow !  hahaha,0
1293,"west ham have scored eight times in andy carroll's three starts .  he may not be scoring yet ,  but he's making it easier for others to score . ",1
1294,the vow !  love this movie .  if you are meant to be with your loved one it will happen no matter what obstacles you may face !  #truelove #exists,1
1295,"if i was 21 i'd be in a room with noel gallagher ,  shaun ryder ,  bez etc but instead i'm in preston sat in kfc .  brilliant . ",1
1296,jab dusri team khel rhi hoti h toh main dusre channel par lga leta hu tabi wicket gir jata h .  .  .  . ,1
1297,s power in contra was better than l .  . ,1
1298,"hey !  lauren (clarinet ! ) would like you all to know about this event hosted by bric !  hey everyone ,  so on sunday ,  .  .  .  http/URL",0
1299,sahi hai yaar :d but kash ki aisa hota :(,0
1300,"supw--socially useful productive work ,  jyadatar bachche hut hi bnate the .  .  .  . ",0
1301,aa gaya is anna ka ghinona chehra samne .  . highlight hona chahta he ye . kejri iske aandolan ki hi pedaish he . #dramaparty,1
1302,"hey nevada tweeps remember tomorrow is the last day for early voting !  ready ,  set &amp; vote !  #justdoit ! ",0
1303,pretty good thursday night with @someUSER if only rivers would stop sucking so bad !  # @ qualcomm stadium http/URL,1
1304,seriously -_-,1
1305,"#80 : i was too lazy to walk to the toilet at the other end of the wing  ,  that i used to just pee out of the verandah onto the volley lawns below :)",1
1306,dude exactly same here  .  .  .  after 3 years we broke up coz it was affecting my career her caeer and not able to enjoy also  .  .  . ,1
1307,dekhlo abhi aap ko seat mili nahi uske pehale hi bap jaise oukad dikha raha hai,1
1308,but modi and party also thug they are promise makers result nothing,1
1309,last years project churao dusting karo naya naam likho jama karo ache number pao  !  !  aur haan ghar se project ke paise lena mat bhoolo !  !  ! ,1
1310,i have a strong sense for who this guys might be ( not 100% sure though )  .  and looking at some of the past comments you should be able to at least make a good guess  . ,0
1311,"contra ,  mario and tennis were my favorites :d :) ;) .  . sega and media ki yellow aur black color ki cassettes ka mai deewana tha .  .  .  . school mey doston se exchange karte thhey .  .  . wah kya din thhey .  . thank u guddu .  .  . tussi great ho :d",1
1312,"anna hazare kajariya ko pm banwane aye the ,  ,  ,  ,  onka andolan ek conspiracy tha .  .  .  .  .  .  public sab jaan hi jati hai",1
1313,think i might go see flight tomorrow just because denzel washington  .  . ,1
1314,haha chay wala pm ban gaya lekin fitrat nahi gayi haha,1
1315,luv u gandhi ji,1
1316,"he has that uniqueness to respond to a tough situation with ease .  he does not involve himself much emotionally ,  and that’s his quality .  india are lucky to have a captain like dhoni . ",1
1317,7- jo saman videsh se aata tha voh ab make in india ke madhyam se yahi banega,1
1318,i agree  .  .  the system is inefficient and relentlessly playing with students careers,1
1319,"kajri khud hi nawtanki wala hai ,  uska kya majak udana .  10 feb .  ke bad to waise hi delhi se bhagne wala hai . ",1
1320,jai hind .  .  .  bundi k laddoo yummy,1
1321,aillaa guddu ko master ki laat  .  .  .  . ,1
1322,radha on the danc floor  .  .  .  radha lyks to party  .  .  . ,1
1323,diet starts monday when i wake up .  ends the same day .  always happens,0
1324,ho ske to team srinivasan se b resign kar dena bhai .  .  ;) :p :d,0
1325,full with mario only  .  .  .  . and uski gf is like bandariya,1
1326,absolute comparison . ,0
1327,"exactly correct 4game like mario , road race , duck hunt",1
1328,apni kisi frnd ki help le ya sb thik ho jayega  .  .  .  :),1
1329,khud army ka bhagoda or chala hai desh sudharne .  .  .  .  .  .  . budha sathiya gaya hai,1
1330,rofl  !  !  !  !  i cant stop laughing  !  !  ! ,1
1331,"#favouritemoviequotes  "" after all ,  tomorrow is another day !  ""  bill murray ,  groundhog day",0
1332,ye public hai sab janti hai,1
1333,i'm simple and ordinary aadami who need's only stability,0
1334,spending friday night with my main man charles dickens . ,0
1335,ab sare mla's seats aam aadmi party ko milenge upar wala jo bhi karta acha karta hai,1
1336,"me - mam ,  may i go to toilet plss ?  ?  mam - kyu jana h ?  ?  me - chambers of secrets kholne :-d",1
1337,sir jitni soch hogi utna hi bara manifesto banega na .  and also that ls elections ke samay ka manifesto bhi to kya that . ,1
1338,interview on vow fm tomorrow morning .  .  .  do tune in and hear the kid out !  !  !  cc @someUSER @someUSER,0
1339,sirf bolega .  .  ya kuch karega v .  .  . ,1
1340,"3g ,  coalgate se bhi bada scam !  ! ",1
1341,garbage been .  . u make aweome cartoons .  . i always remember of my childhood days,1
1342,next 5 days pm ( prachar mantri )has no work .  why ?  because he is busy in campaign for voicerest bedi,1
1343,mere papa used to do dat .  .  . luv uh papa .  .  .  . ,1
1344,hame isro par garv hai . ,1
1345,we also need a tougher law against false rape cases against a woman,0
1346,"kejriwal ji apkey man mein bahut kuch karney ka man hai desh ke liye , n . g . o ke madhyam se karey yakeen karein aap noble prize oa saktey hai . politics aap log gandi wali kartey hai",1
1347,"on 1 nov: the duke of kent - president ,  will attend the mersey weaver district scout council presentation .  .  .  http/URL",0
1348,waise maine 10th ke baad maths nahi pada so i can be wrong but i think x=3 . 33,0
1349,@someUSER he is one of the 1st names on mancini's team sheet and he was one of the 1st names on capello's team sheet and that says it all,1
1350,tere hath bot garm h .  .  remember .  .  ? ,0
1351,"controversy aside ,  the 2 games shown on tv for super sunday were great spectacles .  #bestleagueintheworld",1
1352,uspe charger tha kya,0
1353,"final four is set and here is the match-ups .   "" if we win ""  .  .  .  we play on saturday at 7:00 p . m .  in lexington !  http/URL",0
1354,machine gun kelly concert on the 30th !  !  me &amp; @someUSER bout 2 shut this bitch down ! ,1
1355,kejriwal tum aage bharo hum tumare sath hai . ,1
1356,"itte dino baad  "" launcher ""  paaji dikhe :d :p",0
1357,"@someUSER i don't think cny will be hit too hard ,  but it may be utilized if there are any power outages #newhousesm4",0
1358,kejrival ka manifesto me red lait ka kya huva k me o nahi lunga o jikar bhi nahi he aam aadmi he to lait ka jikar kyu nahi kiya,1
1359,why is it so hard to find the @someUSER these days ?  went to 3 stores for the castle cover issue .  none .  will search again tomorrow .  .  . ,1
1360,omg bullet for my valentine are going to be on radio 1 on monday night,0
1361,kash ye bheed vote me badal jaye . ,0
1362,"pretty little liarssss timeee ,  because i missed the premier on tuesday :3 then degrassi ,  then jshore .  .  .  woo for being occupied",0
1363,buzzer beater jump shot by parker .  on a primetime thursday game .  .  . no way that can happen !  how great is the nba ?  !  ?  ! ,0
1364," "" no you may not kick it .  ""  -tribe called quest answering a text from billy cundiff",1
1365,saare paise yuhi chale jate :(,1
1366,waise s and f wali power jyada better thi :p,1
1367,"m sirf doordarsan hi dekhta hun us par bhi sirf pavitr bandhan ,  ,  , ",0
1368,"on the set of the axis of the nigerian economy ,  airing every tuesday 8:30pm on nta international (dstv) http/URL",0
1369,lunchar paaji 3rd frame mein koi surili awaaz nahi nikaal rahe hai,0
1370,sab chori ke honge,1
1371,really bored of this host on super sunday doing nothing but talk and rave about man utd #biasprick,1
1372,ab se daily watch english news on tv  .  . and english channels  .  . ,1
1373,good job sir i proud of you,1
